"","DATA_OC","DT_HR_LOCAL","NAME_OBJETO","NAME_SETOR","CD_ID_FRAME"
"135","{""DOBRA"":{""ESTADO"":""OPERANDO""},""SOLDA"":{""ESTADO"":""OPERANDO""}}",2025-11-08 11:04:03,"DOBRA","DOBRA","312972"
"136","{""PRENSA"":{""ESTADO"":""PARADO"",""OPERADOR"":""TRABALHANDO""},""BOBINA"":{""ESTADO"":""PARADO"",""VOLUME"":""VAZIO""}}",2025-11-08 11:04:08,"SETREMA","CORTE-ESTAMPO","313058"
"137","{""DOBRA"":{""ESTADO"":""PARADO""},""SOLDA"":{""ESTADO"":""OPERANDO""}}",2025-11-08 11:04:10,"DOBRA","DOBRA","313073"
"138","{""PRENSA"":{""ESTADO"":""PARADO"",""OPERADOR"":""AUSENTE""},""BOBINA"":{""ESTADO"":""OPERANDO"",""VOLUME"":""ALTO""}}",2025-11-08 11:04:15,"SETREMA","CORTE-ESTAMPO","313163"
"139","{""DOBRA"":{""ESTADO"":""OPERANDO""},""SOLDA"":{""ESTADO"":""OPERANDO""}}",2025-11-08 11:04:17,"DOBRA","DOBRA","313179"
"140","{""PRENSA"":{""ESTADO"":""PARADO"",""OPERADOR"":""TRABALHANDO""},""BOBINA"":{""ESTADO"":""PARADO"",""VOLUME"":""ALTO""}}",2025-11-08 11:04:26,"SETREMA","CORTE-ESTAMPO","313320"
"141","{""DOBRA"":{""ESTADO"":""PARADO""},""SOLDA"":{""ESTADO"":""OPERANDO""}}",2025-11-08 11:04:31,"DOBRA","DOBRA","313386"
"142","{""PRENSA"":{""ESTADO"":""PARADO"",""OPERADOR"":""TRABALHANDO""},""BOBINA"":{""ESTADO"":""PARADO"",""VOLUME"":""ALTO:}}",2025-11-08 11:04:36,"SETREMA","CORTE-ESTAMPO","313481"
"143","{""PRENSA"":{""ESTADO"":""PARADO"",""OPERADOR"":""TRABALHANDO""},""BOBINA"":{""ESTADO"":""PARADO"",""VOLUME"":""ALTO""}}",2025-11-08 11:04:40,"SETREMA","CORTE-ESTAMPO","313535"
"144","{""DOBRA"":{""ESTADO"":""OPERANDO""},""SOLDA"":{""ESTADO"":""OPERANDO""}}",2025-11-08 11:04:42,"DOBRA","DOBRA","313548"
"145","{""DOBRA"":{""ESTADO"":""PARADO""},""SOLDA"":{""ESTADO"":""OPERANDO""}}",2025-11-08 11:04:45,"DOBRA","DOBRA","313602"
"146","{""DOBRA"":{""ESTADO"":""OPERANDO""},""SOLDA"":{""ESTADO"":""OPERANDO""}}",2025-11-08 11:04:49,"DOBRA","DOBRA","313656"
"147","{""DOBRA"":{""ESTADO"":""PARADO""},""SOLDA"":{""ESTADO"":""OPERANDO""}}",2025-11-08 11:05:07,"DOBRA","DOBRA","313929"
"148","{""DOBRA"":{""ESTADO"":""OPERANDO""},""SOLDA"":{""ESTADO"":""OPERANDO""}}",2025-11-08 11:05:13,"DOBRA","DOBRA","314032"
"149","{""PRENSA"":{""ESTADO"":""PARADO"",""OPERADOR"":""TRABALHANDO""},""BOBINA"":{""ESTADO"":""PARADO"",""VOLUME"":""ALTO:}}",2025-11-08 11:05:15,"SETREMA","CORTE-ESTAMPO","314066"
"150","{""PRENSA"":{""ESTADO"":""PARADO"",""OPERADOR"":""TRABALHANDO""},""BOBINA"":{""ESTADO"":""PARADO"",""VOLUME"":""ALTO""}}",2025-11-08 11:05:19,"SETREMA","CORTE-ESTAMPO","314117"
"151","{""DOBRA"":{""ESTADO"":""PARADO""},""SOLDA"":{""ESTADO"":""OPERANDO""}}",2025-11-08 11:05:20,"DOBRA","DOBRA","314133"
"152","{""PRENSA"":{""ESTADO"":""PARADO"",""OPERADOR"":""TRABALHANDO""},""BOBINA"":{""ESTADO"":""PARADO"",""VOLUME"":""ALTO:}}",2025-11-08 11:05:22,"SETREMA","CORTE-ESTAMPO","314169"
"153","{""DOBRA"":{""ESTADO"":""OPERANDO""},""SOLDA"":{""ESTADO"":""OPERANDO""}}",2025-11-08 11:05:27,"DOBRA","DOBRA","314235"
"154","{""PRENSA"":{""ESTADO"":""PARADO"",""OPERADOR"":""TRABALHANDO""},""BOBINA"":{""ESTADO"":""PARADO"",""VOLUME"":""ALTO""}}",2025-11-08 11:05:29,"SETREMA","CORTE-ESTAMPO","314273"
"155","{""DOBRA"":{""ESTADO"":""PARADO""},""SOLDA"":{""ESTADO"":""OPERANDO""}}",2025-11-08 11:05:42,"DOBRA","DOBRA","314448"
"156","{""PRENSA"":{""ESTADO"":""PARADO"",""OPERADOR"":""TRABALHANDO""},""BOBINA"":{""ESTADO"":""PARADO"",""VOLUME"":""ALTO:}}",2025-11-08 11:05:43,"SETREMA","CORTE-ESTAMPO","314486"
"157","{""PRENSA"":{""ESTADO"":""PARADO"",""OPERADOR"":""TRABALHANDO""},""BOBINA"":{""ESTADO"":""PARADO"",""VOLUME"":""ALTO""}}",2025-11-08 11:05:47,"SETREMA","CORTE-ESTAMPO","314540"
"158","{""DOBRA"":{""ESTADO"":""OPERANDO""},""SOLDA"":{""ESTADO"":""OPERANDO""}}",2025-11-08 11:05:49,"DOBRA","DOBRA","314556"
"159","{""PRENSA"":{""ESTADO"":""PARADO"",""OPERADOR"":""TRABALHANDO""},""BOBINA"":{""ESTADO"":""PARADO"",""VOLUME"":""ALTO:}}",2025-11-08 11:05:51,"SETREMA","CORTE-ESTAMPO","314594"
"160","{""PRENSA"":{""ESTADO"":""PARADO"",""OPERADOR"":""TRABALHANDO""},""BOBINA"":{""ESTADO"":""PARADO"",""VOLUME"":""ALTO""}}",2025-11-08 11:05:54,"SETREMA","CORTE-ESTAMPO","314651"
"161","{""DOBRA"":{""ESTADO"":""PARADO""},""SOLDA"":{""ESTADO"":""OPERANDO""}}",2025-11-08 11:05:56,"DOBRA","DOBRA","314667"
"162","{""DOBRA"":{""ESTADO"":""OPERANDO""},""SOLDA"":{""ESTADO"":""OPERANDO""}}",2025-11-08 11:05:59,"DOBRA","DOBRA","314714"
"163","{""DOBRA"":{""ESTADO"":""PARADO""},""SOLDA"":{""ESTADO"":""OPERANDO""}}",2025-11-08 11:06:20,"DOBRA","DOBRA","315023"
"164","{""PRENSA"":{""ESTADO"":""PARADO"",""OPERADOR"":""TRABALHANDO""},""BOBINA"":{""ESTADO"":""PARADO"",""VOLUME"":""ALTO:}}",2025-11-08 11:06:22,"SETREMA","CORTE-ESTAMPO","315062"
"165","{""DOBRA"":{""ESTADO"":""OPERANDO""},""SOLDA"":{""ESTADO"":""OPERANDO""}}",2025-11-08 11:06:23,"DOBRA","DOBRA","315078"
"166","{""PRENSA"":{""ESTADO"":""PARADO"",""OPERADOR"":""TRABALHANDO""},""BOBINA"":{""ESTADO"":""PARADO"",""VOLUME"":""ALTO""}}",2025-11-08 11:06:25,"SETREMA","CORTE-ESTAMPO","315116"
"167","{""PRENSA"":{""ESTADO"":""PARADO"",""OPERADOR"":""TRABALHANDO""},""BOBINA"":{""ESTADO"":""PARADO"",""VOLUME"":""ALTO:}}",2025-11-08 11:06:29,"SETREMA","CORTE-ESTAMPO","315167"
"168","{""DOBRA"":{""ESTADO"":""PARADO""},""SOLDA"":{""ESTADO"":""PARADO""}}",2025-11-08 11:06:30,"DOBRA","DOBRA","315183"
"169","{""PRENSA"":{""ESTADO"":""PARADO"",""OPERADOR"":""TRABALHANDO""},""BOBINA"":{""ESTADO"":""PARADO"",""VOLUME"":""ALTO""}}",2025-11-08 11:06:32,"SETREMA","CORTE-ESTAMPO","315221"
"170","{""DOBRA"":{""ESTADO"":""OPERANDO""},""SOLDA"":{""ESTADO"":""OPERANDO""}}",2025-11-08 11:06:34,"DOBRA","DOBRA","315237"
"171","{""DOBRA"":{""ESTADO"":""PARADO""},""SOLDA"":{""ESTADO"":""OPERANDO""}}",2025-11-08 11:06:52,"DOBRA","DOBRA","315509"
"172","{""DOBRA"":{""ESTADO"":""OPERANDO""},""SOLDA"":{""ESTADO"":""OPERANDO""}}",2025-11-08 11:06:56,"DOBRA","DOBRA","315564"
"173","{""DOBRA"":{""ESTADO"":""PARADO""},""SOLDA"":{""ESTADO"":""OPERANDO""}}",2025-11-08 11:07:00,"DOBRA","DOBRA","315621"
"174","{""PRENSA"":{""ESTADO"":""PARADO"",""OPERADOR"":""TRABALHANDO""},""BOBINA"":{""ESTADO"":""PARADO"",""VOLUME"":""ALTO:}}",2025-11-08 11:07:01,"SETREMA","CORTE-ESTAMPO","315656"
"175","{""DOBRA"":{""ESTADO"":""OPERANDO""},""SOLDA"":{""ESTADO"":""OPERANDO""}}",2025-11-08 11:07:06,"DOBRA","DOBRA","315720"
"176","{""PRENSA"":{""ESTADO"":""PARADO"",""OPERADOR"":""TRABALHANDO""},""BOBINA"":{""ESTADO"":""PARADO"",""VOLUME"":""ALTO""}}",2025-11-08 11:07:08,"SETREMA","CORTE-ESTAMPO","315758"
"177","{""DOBRA"":{""ESTADO"":""PARADO""},""SOLDA"":{""ESTADO"":""OPERANDO""}}",2025-11-08 11:07:10,"DOBRA","DOBRA","315770"
"178","{""DOBRA"":{""ESTADO"":""OPERANDO""},""SOLDA"":{""ESTADO"":""OPERANDO""}}",2025-11-08 11:07:13,"DOBRA","DOBRA","315825"
"179","{""DOBRA"":{""ESTADO"":""PARADO""},""SOLDA"":{""ESTADO"":""OPERANDO""}}",2025-11-08 11:07:27,"DOBRA","DOBRA","316032"
"180","{""PRENSA"":{""ESTADO"":""PARADO"",""OPERADOR"":""TRABALHANDO""},""BOBINA"":{""ESTADO"":""PARADO"",""VOLUME"":""ALTO:}}",2025-11-08 11:07:36,"SETREMA","CORTE-ESTAMPO","316175"
"181","{""PRENSA"":{""ESTADO"":""PARADO"",""OPERADOR"":""TRABALHANDO""},""BOBINA"":{""ESTADO"":""PARADO"",""VOLUME"":""ALTO""}}",2025-11-08 11:07:40,"SETREMA","CORTE-ESTAMPO","316232"
"182","{""DOBRA"":{""ESTADO"":""OPERANDO""},""SOLDA"":{""ESTADO"":""OPERANDO""}}",2025-11-08 11:07:42,"DOBRA","DOBRA","316245"
"183","{""DOBRA"":{""ESTADO"":""PARADO""},""SOLDA"":{""ESTADO"":""OPERANDO""}}",2025-11-08 11:07:49,"DOBRA","DOBRA","316356"
"184","{""DOBRA"":{""ESTADO"":""PARADO""},""SOLDA"":{""ESTADO"":""PARADO""}}",2025-11-08 11:07:52,"DOBRA","DOBRA","316410"
"185","{""DOBRA"":{""ESTADO"":""PARADO""},""SOLDA"":{""ESTADO"":""OPERANDO""}}",2025-11-08 11:07:56,"DOBRA","DOBRA","316467"
"186","{""DOBRA"":{""ESTADO"":""OPERANDO""},""SOLDA"":{""ESTADO"":""OPERANDO""}}",2025-11-08 11:08:00,"DOBRA","DOBRA","316512"
"187","{""DOBRA"":{""ESTADO"":""PARADO""},""SOLDA"":{""ESTADO"":""OPERANDO""}}",2025-11-08 11:08:07,"DOBRA","DOBRA","316626"
"188","{""DOBRA"":{""ESTADO"":""OPERANDO""},""SOLDA"":{""ESTADO"":""OPERANDO""}}",2025-11-08 11:08:10,"DOBRA","DOBRA","316677"
"189","{""PRENSA"":{""ESTADO"":""PARADO"",""OPERADOR"":""TRABALHANDO""},""BOBINA"":{""ESTADO"":""PARADO"",""VOLUME"":""ALTO:}}",2025-11-08 11:08:19,"SETREMA","CORTE-ESTAMPO","316814"
"190","{""PRENSA"":{""ESTADO"":""PARADO"",""OPERADOR"":""TRABALHANDO""},""BOBINA"":{""ESTADO"":""PARADO"",""VOLUME"":""ALTO""}}",2025-11-08 11:08:22,"SETREMA","CORTE-ESTAMPO","316868"
"191","{""DOBRA"":{""ESTADO"":""PARADO""},""SOLDA"":{""ESTADO"":""OPERANDO""}}",2025-11-08 11:08:24,"DOBRA","DOBRA","316880"
"192","{""DOBRA"":{""ESTADO"":""OPERANDO""},""SOLDA"":{""ESTADO"":""OPERANDO""}}",2025-11-08 11:08:27,"DOBRA","DOBRA","316935"
"193","{""DOBRA"":{""ESTADO"":""PARADO""},""SOLDA"":{""ESTADO"":""OPERANDO""}}",2025-11-08 11:08:31,"DOBRA","DOBRA","316986"
"194","{""DOBRA"":{""ESTADO"":""OPERANDO""},""SOLDA"":{""ESTADO"":""OPERANDO""}}",2025-11-08 11:08:34,"DOBRA","DOBRA","317040"
"195","{""DOBRA"":{""ESTADO"":""PARADO""},""SOLDA"":{""ESTADO"":""OPERANDO""}}",2025-11-08 11:08:38,"DOBRA","DOBRA","317094"
"196","{""DOBRA"":{""ESTADO"":""OPERANDO""},""SOLDA"":{""ESTADO"":""OPERANDO""}}",2025-11-08 11:08:45,"DOBRA","DOBRA","317202"
"197","{""PRENSA"":{""ESTADO"":""PARADO"",""OPERADOR"":""TRABALHANDO""},""BOBINA"":{""ESTADO"":""PARADO"",""VOLUME"":""ALTO:}}",2025-11-08 11:08:55,"SETREMA","CORTE-ESTAMPO","317354"
"198","{""DOBRA"":{""ESTADO"":""PARADO""},""SOLDA"":{""ESTADO"":""OPERANDO""}}",2025-11-08 11:08:56,"DOBRA","DOBRA","317370"
"199","{""DOBRA"":{""ESTADO"":""OPERANDO""},""SOLDA"":{""ESTADO"":""OPERANDO""}}",2025-11-08 11:08:59,"DOBRA","DOBRA","317421"
"200","{""PRENSA"":{""ESTADO"":""PARADO"",""OPERADOR"":""TRABALHANDO""},""BOBINA"":{""ESTADO"":""PARADO"",""VOLUME"":""VAZIO""}}",2025-11-08 11:09:01,"SETREMA","CORTE-ESTAMPO","317456"
"201","{""PRENSA"":{""ESTADO"":""PARADO"",""OPERADOR"":""AUSENTE""},""BOBINA"":{""ESTADO"":""PARADO"",""VOLUME"":""ALTO""}}",2025-11-08 11:09:05,"SETREMA","CORTE-ESTAMPO","317504"
"202","{""DOBRA"":{""ESTADO"":""PARADO""},""SOLDA"":{""ESTADO"":""PARADO""}}",2025-11-08 11:09:06,"DOBRA","DOBRA","317520"
"203","{""PRENSA"":{""ESTADO"":""PARADO"",""OPERADOR"":""AUSENTE""},""BOBINA"":{""ESTADO"":""OPERANDO"",""VOLUME"":""BAIXO""}}",2025-11-08 11:09:08,"SETREMA","CORTE-ESTAMPO","317558"
"204","{""DOBRA"":{""ESTADO"":""OPERANDO""},""SOLDA"":{""ESTADO"":""OPERANDO""}}",2025-11-08 11:09:10,"DOBRA","DOBRA","317571"
"205","{""PRENSA"":{""ESTADO"":""PARADO"",""OPERADOR"":""AUSENTE""},""BOBINA"":{""ESTADO"":""PARADO"",""VOLUME"":""ALTO""}}",2025-11-08 11:09:12,"SETREMA","CORTE-ESTAMPO","317609"
"206","{""PRENSA"":{""ESTADO"":""PARADO"",""OPERADOR"":""AUSENTE""},""BOBINA"":{""ESTADO"":""PARADO"",""VOLUME"":""ALTO:}}",2025-11-08 11:09:18,"SETREMA","CORTE-ESTAMPO","317714"
"207","{""PRENSA"":{""ESTADO"":""PARADO"",""OPERADOR"":""AUSENTE""},""BOBINA"":{""ESTADO"":""OPERANDO"",""VOLUME"":""ALTO""}}",2025-11-08 11:09:22,"SETREMA","CORTE-ESTAMPO","317759"
"208","{""DOBRA"":{""ESTADO"":""PARADO""},""SOLDA"":{""ESTADO"":""OPERANDO""}}",2025-11-08 11:09:27,"DOBRA","DOBRA","317832"
"209","{""DOBRA"":{""ESTADO"":""OPERANDO""},""SOLDA"":{""ESTADO"":""OPERANDO""}}",2025-11-08 11:09:38,"DOBRA","DOBRA","317994"
